"datasetstring","idstring","messageslist","directionstring","metadatadict"
"doda","doda_34025","[{""content"": ""ترجم من الدارجة للفصحى: كاتخرج معا لعشران بزّاف هاد تاواخير?"", ""role"": ""user""},{""content"": ""هل تخرج مع الأصدقاء كثيرًا في الآونة الأخيرة؟"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_13487","[{""content"": ""ترجم من الدارجة للفصحى: واش عندك شي باليزة اكبر؟"", ""role"": ""user""},{""content"": ""هل يوجد لديكم حقيبة أكبر ؟"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_8881","[{""content"": ""ترجم من الدارجة للفصحى: واخا تعطيني شوية صرف؟"", ""role"": ""user""},{""content"": ""هل لي ببعض الفكة ؟"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_907","[{""content"": ""ترجم من الدارجة للفصحى: كيفاش كاديرها؟"", ""role"": ""user""},{""content"": ""كيف فعلتها ؟"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_13021","[{""content"": ""ترجم من الدارجة للفصحى: إدا كانو مواد معفية من الرسوم الجمركية، دوز بيها لموقف التفتيش اللي فيه الضو لخضر."", ""role"": ""user""},{""content"": ""في حالة السلع المعفاة من الرسوم ، أعبر عبر طاولة التفتيش ذات الضوء الأخضر ."", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_42209","[{""content"": ""ترجم من الدارجة للفصحى: منين نتا فدار دابا, كانفتاراض بيلا قاديتي توموبيل?"", ""role"": ""user""},{""content"": ""بما أنك الآن في المنزل، أفترض أنك تمكنت من إصلاح السيارة؟"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_5813","[{""content"": ""ترجم من الدارجة للفصحى: مادا بيا إلا وريتيني وقتاش النزول."", ""role"": ""user""},{""content"": ""أنا أقدر هذا إذا أخبرتني متى سننزل ."", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_16019","[{""content"": ""ترجم من الدارجة للفصحى: بغيتي شي حاجا تشربها?"", ""role"": ""user""},{""content"": ""هل تود شرب شيء؟"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_11573","[{""content"": ""ترجم من الدارجة للفصحى: والاكين, مكانضنش واش خدام دابا."", ""role"": ""user""},{""content"": ""لكن، أعتقد أنه لا يعمل الآن."", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_1739","[{""content"": ""ترجم من الدارجة للفصحى: حنا بزّاف"", ""role"": ""user""},{""content"": ""نحن كثيرون جدًا"", ""role"": ""assistant""}]","dr_msa","null"
"flores+","flores+_953","[{""content"": ""ترجم من الدارجة للفصحى: أسهل طريقة باش تبدا فلبيزنيز نتاع لكتابة على السفر هي أنك تبرض لمهارة ديالك فشي بلوغ نتاع السفر."", ""role"": ""user""},{""content"": ""أسهل طريقة للبدء في مجال كتابات السفر هي شحذ المهارات على موقع إلكتروني معتمد للمدوّنات السفريّة."", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_33911","[{""content"": ""ترجم من الدارجة للفصحى: مافسروش ڭاع?"", ""role"": ""user""},{""content"": ""لا توجد أي تفسيرات على الإطلاق؟"", ""role"": ""assistant""}]","dr_msa","null"
"doda_multi_turns","doda_multi_turns_1571","[{""content"": ""ترجم من الدارجة للفصحى: أنا كانتسنّاها نيت دابا!"", ""role"": ""user""},{""content"": ""أنا حقاً أتطلع إليه الآن!"", ""role"": ""assistant""},{""content"": ""ترجم: غير هنا"", ""role"": ""user""},{""content"": ""هنا بالضبط"", ""role"": ""assistant""},{""content"": ""ترجم: فين حنا"", ""role"": ""user""},{""content"": ""أين نحن"", ""role"": ""assistant""}]","dr_msa","null"
"flores+","flores+_4271","[{""content"": ""ترجم من الدارجة للفصحى: دولة الإكوادور كتفرض أنه خاص المواطنون الكوبيون توصلهوم برية دعوة قبل ميدخلو الإكوادور عن طريق المطارات الدوليّة أو نقاط الدخول الحدوديّة."", ""role"": ""user""},{""content"": ""وتشترط دولة الإكوادور أن يتلقى المواطنون الكوبيون رسالة دعوةٍ قبل دخولهم دولة الإكوادور عن طريق المطارات الدوليّة أو نقاط الدخول الحدوديّة."", ""role"": ""assistant""}]","dr_msa","null"
"doda_few_shot","doda_few_shot_1469","[{""content"": ""ترجم من الدارجة للفصحى: أنا غير كانتبارهاش <|assistant|> أنا فقط أكون سخيف <|user|> ترجم من الدارجة للفصحى: ليلأساف, مرّا خرا <|assistant|> للأسف، في وقت آخر <|user|> ترجم من الدارجة للفصحى: أنا كاتيب. <|assistant|> أنا كاتب. <|user|> ترجم من الدارجة للفصحى: أنا مسيحي"", ""role"": ""user""},{""content"": ""أنا مسيحي"", ""role"": ""assistant""}]","dr_msa","null"
"flores+","flores+_2519","[{""content"": ""ترجم من الدارجة للفصحى: استخدم في الملاحظات ديالو شي كلمات اعتبرها شي آباء حشومة، وتقال إنه خصر الهضرة فالقسم."", ""role"": ""user""},{""content"": ""استخدم في ملاحظاته كلماتٍ اعتبرها بعض الآباء مسيئة، وقيل إنه استخدم ألفاظاً نابيةً في الصف الدراسي."", ""role"": ""assistant""}]","dr_msa","null"
"doda_few_shot","doda_few_shot_335","[{""content"": ""ترجم من الدارجة للفصحى: راك عارف خوك شحال كايبغي إبقا سكوتي ف حياتو <|assistant|> أنت تعرف كيف يحب أخوك أن يكون حريصاً في كتمان أمور حياته <|user|> ترجم من الدارجة للفصحى: بغيتيني نحبّ لواليدا ديالي? <|assistant|> تريد مني أن أحب أمي؟ <|user|> ترجم من الدارجة للفصحى: زاإد منين يكون عاندنا فاإض, غادي نبيعو لشي حاد موباشارا ولا غادي نتبادلو باش نلقاو تاوصيلا موناسّيبا <|assistant|> أيضًا عندما يكون لدينا فائض سنبيعه لشخص آخر مباشرةً أو نقوم بتبادله مقابل تسليم أكثر سرعة <|user|> ترجم من الدارجة للفصحى: أنا شافت لمدينا أُ مانباهرتش بزاف"", ""role"": ""user""},{""content"": ""لقد رأيت المدينة ولم أكن معجبًا بها."", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_1211","[{""content"": ""ترجم من الدارجة للفصحى: ماتعاونّيش"", ""role"": ""user""},{""content"": ""لا تساعدني"", ""role"": ""assistant""}]","dr_msa","null"
"flores+_few_shot","flores+_few_shot_443","[{""content"": ""ترجم من الدارجة للفصحى: كتتطلب فيزات الطلاب عمومًا متطلبات وإجراءات مختلفة على تأشيرات السياحة أو لخدمة العادية. <|assistant|> تتطلب تأشيرات الطلاب عموماً متطلبات وإجراءات تقديم مختلفة عن تأشيرات السياحة أو العمل العادية. <|user|> ترجم من الدارجة للفصحى: المتظاهرين باغيين يجمعو عارضة فيها 1.2 مليون توقيع باش يقدموها للمجلس الوكني فنوفمبر. <|assistant|> يأمل المحتجون في جمع 1.2 مليون توقيع على عريضة لرفعها إلى الجمعية الوطنية في شهر نوفمبر. <|user|> ترجم من الدارجة للفصحى: واحد جوج بولات ديال الضوو لي بقاو كيشوفو جيهت السّما الليل كامل. <|assistant|> تم تركيب شعاعين من الضوء حتى يتم توجيههما نحو السماء أثناء الليل. <|user|> ترجم من الدارجة للفصحى: كل حلقة من البرنامج كتقدم توصيات بشي كتب خاص الدراري يدوروا عليها فاش يمشيوا للمكتبة."", ""role"": ""user""},{""content"": ""كما يقدم كل برنامج توصيات عن كتب يجب على الأطفال أن يبحثوا عنها عندما يتوجه كل منهم إلى المكتبة."", ""role"": ""assistant""}]","dr_msa","null"
"doda_few_shot","doda_few_shot_2399","[{""content"": ""ترجم من الدارجة للفصحى: واخا واخا. <|assistant|> حسنًا حسنًا. <|user|> ترجم من الدارجة للفصحى: كنت غانقتارح هادشي تاهووا <|assistant|> كنت سأقترح ذلك أيضًا <|user|> ترجم من الدارجة للفصحى: ماكانعرفش نقرا <|assistant|> لا أعرف كيف أقرأ <|user|> ترجم من الدارجة للفصحى: خاصك تبدل عقليتك"", ""role"": ""user""},{""content"": ""عليك أن تغير رأيك"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_10759","[{""content"": ""ترجم من الدارجة للفصحى: كاين شي مكتب ديال المفقودات في المحطة؟"", ""role"": ""user""},{""content"": ""هل هناك مكان للمفقودات والموجودات في المحطة ؟"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_42917","[{""content"": ""ترجم من الدارجة للفصحى: ماكاين باس"", ""role"": ""user""},{""content"": ""ذلك جيد"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_571","[{""content"": ""ترجم من الدارجة للفصحى: بشحال لا بغيت نغلس يوماين؟"", ""role"": ""user""},{""content"": ""كم ثمنها لمدة يومين ؟"", ""role"": ""assistant""}]","dr_msa","null"
"doda_few_shot","doda_few_shot_1517","[{""content"": ""ترجم من الدارجة للفصحى: ألا قدرنا ناكلو طرف تلخوبز فلما, ديكسّاع غاناخدو 20 نوقطا <|assistant|> إذا استطعنا أن نأكل قطعة خبز واحدة في الماء، فإننا نحصل على عشرين نقطة <|user|> ترجم من الدارجة للفصحى: سماحليا ماكنتش قاصد نبراك علا 'يرسال' <|assistant|> أنا آسف لم أقصد الضغط على 'إرسال' <|user|> ترجم من الدارجة للفصحى: ماعندوش فلوس دابا <|assistant|> ليس لديه مال في الوقت الحالي <|user|> ترجم من الدارجة للفصحى: جمع شعرو شفنجا"", ""role"": ""user""},{""content"": ""ربط شعره على شكل كعكة"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_13295","[{""content"": ""ترجم من الدارجة للفصحى: شريت قاميجا"", ""role"": ""user""},{""content"": ""اشتريت قميصًا"", ""role"": ""assistant""}]","dr_msa","null"
"doda_multi_turns","doda_multi_turns_437","[{""content"": ""ترجم من الدارجة للفصحى: واش نتا مسبيطر?"", ""role"": ""user""},{""content"": ""هل أنت مجنون؟"", ""role"": ""assistant""},{""content"": ""ترجم: اللاه علا حبيبي مسكين."", ""role"": ""user""},{""content"": ""آه، يا حبيبي الغلبان."", ""role"": ""assistant""},{""content"": ""ترجم: ماتعطّلش علا ل حيصّا"", ""role"": ""user""},{""content"": ""لا تتأخر على الصف"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_13765","[{""content"": ""ترجم من الدارجة للفصحى: طاحت ليا مغانتي ملي كنت خارج."", ""role"": ""user""},{""content"": ""ثمة تغيير في المكان الذي وضعت فيه ساعتي بينما كنت في الخارج ."", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_37139","[{""content"": ""ترجم من الدارجة للفصحى: ماعمّرني درتها"", ""role"": ""user""},{""content"": ""لم أفعل قط"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_13041","[{""content"": ""ترجم من الدارجة للفصحى: شي فاكهة، عافاك."", ""role"": ""user""},{""content"": ""بعض الفاكهة ، من فضلك ."", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_9605","[{""content"": ""ترجم من الدارجة للفصحى: شوف لتحت."", ""role"": ""user""},{""content"": ""انظر إلى الأسفل هناك ."", ""role"": ""assistant""}]","dr_msa","null"
