"dataset string","id string","messages list","direction string","metadata dict"
"madar","madar_824","[{""content"": ""ترجم من الفصحى للدارجة: هل ستعطني مسكن للآلام ؟"", ""role"": ""user""},{""content"": ""واش تعطيني شي مهدئ دلوجع؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar_few_shot","madar_few_shot_1578","[{""content"": ""ترجم من الفصحى للدارجة: هل لك أن تضع حقائبك علي الطاولة من فضلك ؟ <|assistant|> ممكن تحط الأمتعة ديالك على الطاولة؟ <|user|> ترجم من الفصحى للدارجة: أريد بعض ورق الحمام ؟ <|assistant|> بغيت ورق المرحاض. <|user|> ترجم من الفصحى للدارجة: هل هناك مطعم صيني على مقربة من هنا ؟ <|assistant|> واش كاين شي مطعم صيني قريب من هنا؟ <|user|> ترجم من الفصحى للدارجة: من فضلك غير هذه العملة الفرنسية بنقود ."", ""role"": ""user""},{""content"": ""هاك هاد الدوفيز لفرانساوي و آرا ليا لفلوس نيشان."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_610","[{""content"": ""ترجم من الفصحى للدارجة: أنا لست غبيًا، إنهم حيواناتي، أطعمهم بشكل صحيح!"", ""role"": ""user""},{""content"": ""أنا ماشي مكلّخ, راه لحاياوانات ديالو هادوك, كانوكّلهوم مزيان!"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_3262","[{""content"": ""ترجم من الفصحى للدارجة: أظن أنها واحدة خشبية..."", ""role"": ""user""},{""content"": ""شي وحدة خشبية كانضنّ..."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_5112","[{""content"": ""ترجم من الفصحى للدارجة: كم عدد العملات المعدنية التي يأخذها ؟"", ""role"": ""user""},{""content"": ""بشحال ديال لفلوس كاتقام؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_40036","[{""content"": ""ترجم من الفصحى للدارجة: نعم، بالطبع كان علينا أن نقدم بعض التوضيحات"", ""role"": ""user""},{""content"": ""أه, بتابيعت لحال كان عندنا شارح نديروه"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_6874","[{""content"": ""ترجم من الفصحى للدارجة: سأغادر"", ""role"": ""user""},{""content"": ""أنا غانتحرّك"", ""role"": ""assistant""}]","msa_dr","null"
"doda_few_shot","doda_few_shot_3430","[{""content"": ""ترجم من الفصحى للدارجة: ربما ازدادت التلوث؟ <|assistant|> إمكان زاد تالاووت? <|user|> ترجم من الفصحى للدارجة: أنا متأكد <|assistant|> أنا متءكّد <|user|> ترجم من الفصحى للدارجة: الطقس جميل <|assistant|> لجو زوين <|user|> ترجم من الفصحى للدارجة: متى تغلقون؟"", ""role"": ""user""},{""content"": ""معاياش كاتسدّ?"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_9050","[{""content"": ""ترجم من الفصحى للدارجة: أود القيام ببعض التسوق في هذه المدينة . هل يمكنك أن ترشح لي محل متعدد الأقسام جيد أو أحد المحال الكبرى ؟"", ""role"": ""user""},{""content"": ""بغيت نتقضى فهاد المدينة. تقدر تنصحني بشي محل شامل أو لا بشي مركز تجاري؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_8294","[{""content"": ""ترجم من الفصحى للدارجة: ما هو الـ "" جي . آر "" ."", ""role"": ""user""},{""content"": ""شنو هي ""ج ر ""؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_15924","[{""content"": ""ترجم من الفصحى للدارجة: أين يمكنني أن أشاهد فيلماً ؟"", ""role"": ""user""},{""content"": ""فين يمكن ليا نشوف شي فيلم؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_10864","[{""content"": ""ترجم من الفصحى للدارجة: وهل ترغب بوضع الثلج فيه؟"", ""role"": ""user""},{""content"": ""أُ واش بغيتي تلج فيه?"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_6382","[{""content"": ""ترجم من الفصحى للدارجة: يوجد شيئ ما خطأ في السيارة . هل يمكنك أن تفحصها ؟"", ""role"": ""user""},{""content"": ""شي حاجة ما خداماش في السيارة. ممكن تشوف مالها؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_16116","[{""content"": ""ترجم من الفصحى للدارجة: من فضلك اطوي أكمامك ."", ""role"": ""user""},{""content"": ""عافاك هز كمامك."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_8708","[{""content"": ""ترجم من الفصحى للدارجة: هل المنطقة آمنة ؟"", ""role"": ""user""},{""content"": ""واش هاد المنطقة مأمنة؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_16414","[{""content"": ""ترجم من الفصحى للدارجة: ما هو الحجم؟"", ""role"": ""user""},{""content"": ""شمن تاي .?"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_32494","[{""content"": ""ترجم من الفصحى للدارجة: نحتاج إلى العدالة"", ""role"": ""user""},{""content"": ""خاصّنا العدل"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_12180","[{""content"": ""ترجم من الفصحى للدارجة: المناخ معتدل ."", ""role"": ""user""},{""content"": ""الطقس معتدل."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_21580","[{""content"": ""ترجم من الفصحى للدارجة: ولكن ربما سيكونون مستعدين للقليل من الكاريوكي لاحقًا"", ""role"": ""user""},{""content"": ""والاكين يقدرو يكونو مستاعدين لشي كاراوك من بعد"", ""role"": ""assistant""}]","msa_dr","null"
"flores+","flores+_4774","[{""content"": ""ترجم من الفصحى للدارجة: يُحقق ستيرنز في ما إذا كانت الضرائب تُستخدم لتمويل عمليات الإجهاض من خلال تنظيم الأسرة في دوره كرئيس للجنة الفرعية للرقابة والتحقيقات، والتي تقع تحت مظلة لجنة الطاقة والتجارة في مجلس النواب."", ""role"": ""user""},{""content"": ""كيحقق ستريمز فواش الضرائب كتستخدم فإفشال ديال برنامج التخطيط الأبوي لانو رئيس لجنة المراقبة، اللي كاينة تحت لجنة مجلس الشيوخ للطاقة."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_15616","[{""content"": ""ترجم من الفصحى للدارجة: وبما أن لديه بركة وبعض البط، فأنا أتي إلى هنا كثيرًا"", ""role"": ""user""},{""content"": ""أُ ملّي عندو ضايا أُشوييا ديال لباطّ, فاراه كانجي لهنا بزاف"", ""role"": ""assistant""}]","msa_dr","null"
"flores+","flores+_3058","[{""content"": ""ترجم من الفصحى للدارجة: تعد سيرينا محطّة الحرس الوحيدة التي تقدّم السّكن في صالة نوم مشتركة ووجبات ساخنة بالإضافة إلى التّخييم. تقدّم محطّات لا ليونا وسان بيدريللو ولوس باتوس التّخييم فقط بدون خدمة طعام."", ""role"": ""user""},{""content"": ""محمية سيرينا هي بوحدها اللي كتقدم بلاصة دالنعاس وماكلة سخونة زايدين على التخيام. لا ليونا و سان بيدريلو و لوس باتوس كيوفرو غير التخيام بلا ماكلة."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_41566","[{""content"": ""ترجم من الفصحى للدارجة: نسيت عيد ميلاده"", ""role"": ""user""},{""content"": ""نسيت عيد ميلادو"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_10068","[{""content"": ""ترجم من الفصحى للدارجة: هل يمكن أن أُرجع ذلك ؟"", ""role"": ""user""},{""content"": ""واش نقدر نرد هادا؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_9308","[{""content"": ""ترجم من الفصحى للدارجة: أود أن أذهب إلى برودواي ."", ""role"": ""user""},{""content"": ""بغيت نمشي ل برودواي."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_1654","[{""content"": ""ترجم من الفصحى للدارجة: لا أريدك أن تشعر بالخجل من نفسك الآن!"", ""role"": ""user""},{""content"": ""مابغيتكش تاحشام من راسك دابا"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_7612","[{""content"": ""ترجم من الفصحى للدارجة: أرغب في عصير جريب فروت ."", ""role"": ""user""},{""content"": ""بغيت عاصير لعنب."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_13768","[{""content"": ""ترجم من الفصحى للدارجة: في نفس الوقت"", ""role"": ""user""},{""content"": ""فنافس لوقت"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_8550","[{""content"": ""ترجم من الفصحى للدارجة: خذني إلى طبيب ."", ""role"": ""user""},{""content"": ""اديني لعند الطبيب."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_35176","[{""content"": ""ترجم من الفصحى للدارجة: شكراً لزيارتك لرؤيتي"", ""role"": ""user""},{""content"": ""شوكران حيت جيتي تشوفني"", ""role"": ""assistant""}]","msa_dr","null"
"madar_few_shot","madar_few_shot_670","[{""content"": ""ترجم من الفصحى للدارجة: أريد أن تصنع لي قبعة جديدة . <|assistant|> بغيتك تصاوب ليا طربوش جديد. <|user|> ترجم من الفصحى للدارجة: ما فائدة هذا الخط هنا ؟ <|assistant|> لا ياش كيصلح هاد الخط؟ <|user|> ترجم من الفصحى للدارجة: جارسون ، من فضلك . <|assistant|> سرباي، عافاك. <|user|> ترجم من الفصحى للدارجة: ألا ترى قلة عدد من يتسمون بالجاذبية من حولنا ؟"", ""role"": ""user""},{""content"": ""ما كتضنش باللي كاينين ناس مزيانين فهاد الجوايه؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_14410","[{""content"": ""ترجم من الفصحى للدارجة: أريد تأجير بعض الزلاجات المائية ."", ""role"": ""user""},{""content"": ""بغيت نكري شي ألواح التزحلق المائي."", ""role"": ""assistant""}]","msa_dr","null"
"doda_few_shot","doda_few_shot_256","[{""content"": ""ترجم من الفصحى للدارجة: سأظل صامتًا لمدة عشرين دقيقة فقط. <|assistant|> غادي نبقا ساكت غير 20 داقيقا صافي. <|user|> ترجم من الفصحى للدارجة: هل كنت تلعب معي طوال هذا الوقت؟ <|assistant|> واش كنتي كاتلعب بيا هاد لوقت كامل? <|user|> ترجم من الفصحى للدارجة: ما هو لون تلك السيارة؟ <|assistant|> أشمن لون ديك توموبيل <|user|> ترجم من الفصحى للدارجة: أنا أصدق جد الحورية الصغيرة أيضًا"", ""role"": ""user""},{""content"": ""كانأمان بجاد حورييات ألبحر ساغيرا تاهوا"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_12906","[{""content"": ""ترجم من الفصحى للدارجة: أبغي الذهاب بحرا ، ً لكن كيف حال الكبائن ؟"", ""role"": ""user""},{""content"": ""بغيت نمشي بالسفينة، ولكن كيفاش دايرين المقطورات؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_13434","[{""content"": ""ترجم من الفصحى للدارجة: قطعة صغيرة فقط ."", ""role"": ""user""},{""content"": ""غير شوية."", ""role"": ""assistant""}]","msa_dr","null"
